Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
2680,36.16,0.3,Aluvia,Tablet,Ethiopia,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",549,SO-38430,100669.34999999999
10000,7.21,0.12,Generic,Tablet,Uganda,300mg,"Zidovudine 300mg, tablets, 60 Tabs",1108,SO-38880,82867.58
5000,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1841,SO-38770,19969.72
129557,2.51,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",14710,SO-39210,338325.7
156,6.57,0.22,Generic,Tablet,Nigeria,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",9,SO-39220,13627.68
154667,11.22,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",20339,SO-38490,1750828.1500000001
55000,4.25,0.07,Generic,Chewable/dispersible tablet - FDC,Zimbabwe,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",5357,SO-39290,237657.94999999998
45000,8.55,0.14,Generic,Tablet - FDC,Mozambique,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4171,SO-38650,389321.69
137900,8.26,0.14,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",12766,SO-39200,1153534.51
84,2.51,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",6,SO-39130,3613.52
2268,2.33,0.04,Generic,Tablet,Mozambique,150mg,"Lamivudine 150mg, tablets, 60 Tabs",109,SO-39530,6441.8099999999995
20000,1.95,0.01,Generic,Oral suspension,Uganda,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",7464,SO-39660,43669.79
22623,2.51,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2809,SO-39380,70275.48000000001
3500,1.95,0.01,Generic,Oral suspension,Côte d'Ivoire,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",1313,SO-39670,12437.25
4000,1.95,0.01,Generic,Oral suspension,Haiti,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",1496,SO-39680,22713.86
207,1.32,0.02,Generic,Capsule,Côte d'Ivoire,15mg,"Stavudine 15mg, capsules, 60 Caps",12,SO-39880,2777.03
15000,8.26,0.14,Generic,Tablet - FDC,Benin,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1440,SO-39780,130582.11
25509,2.51,0.04,Generic,Tablet,Ghana,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2216,SO-39930,64359.49
20642,8.55,0.14,Generic,Tablet - FDC,Haiti,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1778,SO-40160,205365.88
26000,7.21,0.12,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",1405,SO-38731,191718.5
81270,5.56,0.09,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",8491,SO-38631,463211.80000000005
600,1.95,0.01,Generic,Oral suspension,Côte d'Ivoire,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",224,SO-39390,4717.62
6392,4.34,0.14,Generic,Tablet,Zimbabwe,600mg,"Efavirenz 600mg, tablets, 30 Tabs",539,SO-37840,29510.87
1946,2.33,0.04,Generic,Tablet,Uganda,150mg,"Lamivudine 150mg, tablets, 60 Tabs",195,SO-40220,6612.34
4279,6.57,0.22,Generic,Tablet,Tanzania,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",259,SO-39751,29713.059999999998
32000,8.26,0.14,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3026,SO-38802,279163.12
3357,2.33,0.04,Generic,Tablet,Mozambique,150mg,"Lamivudine 150mg, tablets, 60 Tabs",181,SO-38680,8150.2300000000005
538,1.4,0.02,Generic,Capsule,Mozambique,30mg,"Stavudine 30mg, capsules, 60 Caps",43,SO-40410,1643.37
1917,7.21,0.12,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",2629,SO-39050,16984.34
5000,8.23,0.27,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",607,SO-38803,46129.29
696,2.33,0.04,Generic,Tablet,Guyana,150mg,"Lamivudine 150mg, tablets, 60 Tabs",33,SO-40450,2626.9500000000003
17038,8.97,0.3,Generic,Tablet - FDC,Nigeria,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",1722,SO-40721,174409.76
88433,8.26,0.14,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",8935,SO-40725,752988.5599999999
2848,1.95,0.01,Generic,Oral suspension,Haiti,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",1066,SO-38210,16357.6
592,13.6,0.06,Generic,Oral solution,Zimbabwe,20mg/ml,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",195,SO-39540,8286.439999999999
230000,4.22,0.14,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",18968,SO-40250,994369.67
2548,15.04,0.25,Generic,Tablet,Zambia,300mg,"Abacavir 300mg, tablets, 60 Tabs",257,SO-40271,38746.880000000005
18534,7.02,0.12,Generic,Tablet,Zimbabwe,300mg,"Zidovudine 300mg, tablets, 60 Tabs",1013,SO-39450,135539.99
10944,4.22,0.14,Generic,Tablet,Nigeria,600mg,"Efavirenz 600mg, tablets, 30 Tabs",726,SO-40651,61582.61
8000,1.95,0.01,Generic,Oral suspension,Zambia,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",3088,SO-40242,22102.43
250000,11.22,0.19,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",32538,SO-40350,2829807.64
187,7.02,0.12,Generic,Tablet,"Congo, DRC",300mg,"Zidovudine 300mg, tablets, 60 Tabs",125,SO-41144,2869.2200000000003
220,2.33,0.04,Generic,Tablet,"Congo, DRC",150mg,"Lamivudine 150mg, tablets, 60 Tabs",12,SO-41387,604.75
650,11.0,0.37,Generic,Delayed-release capsules,Côte d'Ivoire,200mg,"Didanosine 200mg, delayed-release capsules, 30 Caps",61,SO-40792,8734.77
1260,22.5,0.75,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",122,SO-40840,29528.41
7140,16.73,0.56,Generic,Tablet - FDC,Côte d'Ivoire,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",779,SO-40841,124295.44
51355,2.45,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",6436,SO-40650,151259.31
240976,11.22,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",30789,SO-40664,2733443.87
4398,7.02,0.12,Generic,Tablet,Uganda,300mg,"Zidovudine 300mg, tablets, 60 Tabs",224,SO-40943,32858.2
61060,4.12,0.14,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3718,SO-41400,271869.76
5785,6.08,0.2,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",460,SO-40942,38802.44
34054,2.99,0.05,Generic,Tablet - FDC,Tanzania,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",1309,SO-40502,105268.72
99714,4.12,0.14,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",6005,SO-41411,416844.86
2520,8.64,0.1,Generic,Capsule,Rwanda,200mg,"Efavirenz 200mg, capsule, 90 Caps",318,SO-41420,24519.409999999996
5603,4.25,0.07,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",316,SO-40491,27131.29
150000,16.73,0.56,Generic,Tablet - FDC,Zambia,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",17001,SO-40954,2522151.49
15000,14.63,0.24,Generic,Tablet,Zambia,300mg,"Abacavir 300mg, tablets, 60 Tabs",1485,SO-41123,228268.49000000002
87499,2.44,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",9645,SO-41253,241238.1
20000,14.1,0.47,Generic,Tablet - FDC,Nigeria,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",2334,SO-42330,299485.36
2067,8.64,0.1,Generic,Capsule,Nigeria,200mg,"Efavirenz 200mg, capsule, 90 Caps",307,SO-42331,34973.92
5996,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1363,SO-41950,502524.31
29504,1.95,0.01,Generic,Oral suspension,Tanzania,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",10913,SO-40471,61481.62
180000,9.81,0.16,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",23096,SO-42642,1789622.7799999998
43020,7.02,0.12,Generic,Tablet,Mozambique,300mg,"Zidovudine 300mg, tablets, 60 Tabs",22479,SO-41770,308907.61000000004
4879,9.81,0.16,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",637,SO-41591,53011.14
45000,7.72,0.13,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4050,SO-41180,359479.31
6100,12.96,0.22,Generic,Tablet,Nigeria,300mg,"Abacavir 300mg, tablets, 60 Tabs",681,SO-42801,95699.34
90,6.76,0.11,Generic,Tablet,Rwanda,300mg,"Zidovudine 300mg, tablets, 60 Tabs",5,SO-42750,1330.6100000000001
8640,15.04,0.5,Generic,Tablet - FDC,Côte d'Ivoire,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",972,SO-41480,134882.31
10537,13.15,0.22,Generic,Tablet,Rwanda,300mg,"Abacavir 300mg, tablets, 60 Tabs",1048,SO-42133,157369.5
17497,29.31,0.24,Generic,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",4898,SO-42933,532017.29
9000,6.76,0.11,Generic,Tablet,Côte d'Ivoire,300mg,"Zidovudine 300mg, tablets, 60 Tabs",486,SO-42920,63953.96000000001
51240,3.91,0.13,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4331,SO-42740,209313.99000000002
53922,2.42,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",9697,SO-42936,149135.41
8640,15.04,0.5,Generic,Tablet - FDC,Côte d'Ivoire,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",979,SO-41340,134997.18
1319,8.0,0.13,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",108,SO-41595,12184.800000000001
1781,4.82,0.16,Generic,Tablet,Côte d'Ivoire,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",99,SO-41204,9709.460000000001
10080,14.38,0.48,Generic,Tablet - FDC,Côte d'Ivoire,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",1143,SO-41362,153312.55
17600,2.3,0.04,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/6mg,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",3526,SO-41550,49513.75
149997,9.81,0.16,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",17605,SO-42840,1479856.6700000002
24732,7.72,0.13,Generic,Tablet - FDC,Mozambique,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2143,SO-42821,197521.83000000002
133000,14.38,0.48,Generic,Tablet - FDC,Zambia,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",15075,SO-41994,1926030.47
5468,2.95,0.05,Generic,Tablet - FDC,Rwanda,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",437,SO-42700,19081.620000000003
13152,2.95,0.05,Generic,Tablet - FDC,Rwanda,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",1045,SO-42420,45004.8
116000,9.62,0.16,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",17521,SO-43430,1132943.61
56404,13.27,0.44,Generic,Tablet - FDC,Nigeria,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",6886,SO-43431,764989.5399999999
48,5.36,0.18,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5,SO-42901,930.89
67271,9.62,0.16,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7899,SO-42870,655487.3300000001
1573,24.76,0.21,Generic,Tablet,Zimbabwe,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",388,SO-44010,41387.66
2512,2.26,0.04,Generic,Tablet - FDC,Uganda,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",177,SO-43930,8939.75
3648,12.08,0.05,Generic,Oral solution,Zambia,20mg/ml,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",974,SO-43440,51053.149999999994
8494,24.76,0.21,Generic,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",2089,SO-43520,227604.19
132320,4.7,0.16,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",12328,SO-43211,632181.7200000001
3000,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1159,SO-44170,11713.04
22000,12.11,0.4,Generic,Tablet - FDC,Mozambique,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",2503,SO-42862,270914.21
2600,4.6,0.08,Generic,Tablet - FDC,Côte d'Ivoire,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",122,SO-44160,13774.37
36278,8.58,0.14,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4943,SO-43847,326197.82999999996
61394,10.52,0.35,Generic,Tablet - FDC,Uganda,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",8115,SO-43621,660481.4600000001
2027,4.3,0.07,Generic,Chewable/dispersible tablet - FDC,Nigeria,60/100/12mg,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",218,SO-43841,10668.7
1380,4.7,0.16,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",142,SO-43881,7528.660000000001
95000,2.26,0.04,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",6528,SO-43848,229513.12999999998
96800,2.31,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",11808,SO-44475,241534.75
24977,1.95,0.01,Generic,Oral suspension,Tanzania,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",9174,SO-43140,55959.03
5320,6.41,0.11,Generic,Tablet,Mozambique,300mg,"Zidovudine 300mg, tablets, 60 Tabs",273,SO-43810,39639.46
16000,21.0,0.18,Generic,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",3893,SO-44230,353964.04
1789,13.52,0.45,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",162,SO-45651,25695.539999999997
125320,10.52,0.35,Generic,Tablet - FDC,Mozambique,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",16498,SO-43773,1330822.28
13100,2.1,0.01,Generic,Oral solution,Mozambique,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",5291,SO-44850,31588.36
47925,2.26,0.04,Generic,Tablet,Uganda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2933,SO-45450,129163.48999999999
12180,4.7,0.16,Generic,Tablet - FDC,Côte d'Ivoire,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1208,SO-45610,61055.329999999994
17167,20.22,0.17,Aluvia,Tablet,Tanzania,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",3547,SO-45000,353598.22
284,13.52,0.45,Generic,Tablet - FDC,Nigeria,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",48,SO-44759,38062.79
8917,3.33,0.11,Generic,Tablet,Nigeria,600mg,"Efavirenz 600mg, tablets, 30 Tabs",857,SO-44921,63948.7
46050,3.89,0.06,Generic,Chewable/dispersible tablet - FDC,Nigeria,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",2847,SO-44925,185059.15
3316,13.52,0.45,Generic,Tablet - FDC,Rwanda,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",292,SO-46470,47481.34
21709,4.7,0.16,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1713,SO-45542,107749.81000000001
1000,9.3,0.1,Generic,Tablet,Zimbabwe,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",68,SO-45121,10316.36
56260,20.22,0.17,Aluvia,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",12427,SO-44753,1159209.46
37696,11.15,0.37,Generic,Tablet - FDC,Zimbabwe,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",5093,SO-45340,431773.21
66864,3.33,0.11,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4067,SO-45560,229909.33
549,1.45,0.01,Generic,Oral solution,Burundi,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",201,SO-45181,2327.84
2575,4.7,0.16,Generic,Tablet - FDC,Mozambique,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",272,SO-46171,17536.69
2000,1.95,0.01,Generic,Oral suspension,Côte d'Ivoire,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",736,SO-45600,8652.69
6398,2.26,0.04,Generic,Tablet - FDC,Nigeria,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",394,SO-47220,40817.369999999995
11193,20.22,0.17,Aluvia,Tablet,Rwanda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",2518,SO-46481,260588.49
241,8.51,0.04,Generic,Oral solution,Zimbabwe,20mg/ml,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",64,SO-45122,9353.45
9312,2.3,0.04,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/6mg,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",1221,SO-45997,26291.89
45285,1.3,0.01,Generic,Oral suspension,Uganda,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 100 ml",8998,SO-46180,64401.77
2088,4.0,0.07,Generic,Tablet - FDC,Zimbabwe,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",102,SO-47230,10382.54
5700,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",2845,SO-46421,22927.96
5247,20.48,0.17,Generic,Tablet,Rwanda,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",1382,SO-46484,116048.44999999998
7426,4.7,0.16,Generic,Tablet - FDC,Côte d'Ivoire,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",753,SO-46341,39009.17999999999
611,13.52,0.45,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",55,SO-45650,9606.089999999998
2907,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1122,SO-47560,11631.81
18000,6.73,0.11,Generic,Tablet - FDC,Rwanda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1643,SO-47830,134259.59
401961,10.52,0.35,Generic,Tablet - FDC,Nigeria,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",59322,SO-46550,4263535.449999999
34138,8.26,0.14,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4009,SO-46872,287217.14
11209,12.96,0.22,Generic,Tablet,Zambia,300mg,"Abacavir 300mg, tablets, 60 Tabs",1143,SO-45920,147324.69000000003
15,8.26,0.14,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",5416,SO-45660,29798.969999999998
373,2.0,0.03,Generic,Tablet - FDC,Rwanda,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",14,SO-47970,2031.47
560,3.78,0.13,Generic,Tablet,Mozambique,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",40,SO-47052,6218.98
819,9.3,0.1,Generic,Tablet,Zimbabwe,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",58,SO-46950,9175.529999999999
648,1.74,0.03,Generic,Tablet,Mozambique,150mg,"Lamivudine 150mg, tablets, 60 Tabs",39,SO-47600,1159.17
97619,4.64,0.15,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",9905,SO-46500,458958.18999999994
47108,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7041,SO-47461,386924.63
14789,3.75,0.06,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",825,SO-47662,60652.82
132926,11.15,0.37,Generic,Tablet - FDC,Zimbabwe,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",17791,SO-47360,1517355.93
274715,8.11,0.14,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",66966,SO-47271,2275409.59
18960,18.9,0.16,Aluvia,Tablet,Mozambique,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",4227,SO-47070,360972.19
13429,19.71,0.16,Generic,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",3522,SO-47154,279943.65
29440,4.7,0.16,Generic,Tablet - FDC,Zambia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2438,SO-48020,143747.16
77187,2.18,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",4800,SO-45090,179458.01
323,11.23,0.19,Generic,Tablet,Zambia,300mg,"Abacavir 300mg, tablets, 60 Tabs",35,SO-48012,3673.37
7764,10.78,0.36,Generic,Tablet - FDC,South Sudan,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",1347,SO-49370,98304.38999999998
10000,4.09,0.07,Generic,Tablet - FDC,Côte d'Ivoire,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",365,SO-47120,43378.37
2600,13.52,0.45,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",235,SO-47350,36002.2
362,1.99,0.03,Generic,Tablet - FDC,Rwanda,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",16,SO-47980,1640.9299999999998
525,2.21,0.04,Generic,Tablet,Burundi,200mg,"Nevirapine 200mg, tablets, 60 Tabs",35,SO-48591,1800.0900000000001
14480,19.71,0.16,Generic,Tablet,Mozambique,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",7039,SO-48870,290886.87
54976,3.75,0.06,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",2356,SO-49640,208523.19999999998
10383,1.9,0.03,Generic,Chewable/dispersible tablet - FDC,Nigeria,30/6mg,"Lamivudine/Stavudine 30/6mg, dispersible tablets, 60 Tabs",767,SO-47288,23710.98
24876,11.46,0.19,Generic,Tablet,Tanzania,300mg,"Abacavir 300mg, tablets, 60 Tabs",2345,SO-46710,287888.34
319150,2.21,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",19661,SO-48670,727196.38
21497,19.66,0.16,Generic,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",21,SO-47911,445072.87000000005
