Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
76097,6.65,0.22,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",7105,SCMS-93550,513001.42999999993
100,183.33,0.55,Norvir,Capsule,Vietnam,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",337,SCMS-14170,20897.730000000003
125014,13.27,0.44,Generic,Tablet - FDC,Uganda,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",14275,SO-42811,1792540.4200000002
1265,80.0,0.8,Determine,Test kit,"Congo, DRC",300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",657,SCMS-131070,117063.93000000001
165179,6.49,0.11,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",37127,SCMS-198720,1107318.9000000001
16820,5.43,0.09,Generic,Tablet,Cameroon,300mg,"Zidovudine 300mg, tablets, 60 Tabs",2993,SCMS-204300,120065.78
7925,2.66,0.04,Generic,Tablet,Côte d'Ivoire,200mg,"Nevirapine 200mg, tablets, 60 Tabs",18041,SO-36881,30079.15
442,12.08,0.05,Generic,Oral solution,Zimbabwe,20mg/ml,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",118,SO-44300,13945.96
170,70.0,0.7,Determine,Test kit,Namibia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",40,SCMS-62721,14809.17
25000,6.3,0.1,Generic,Chewable/dispersible tablet - FDC,Tanzania,60/30mg,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",2266,SO-45994,160047.34999999998
9300,3.09,0.05,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",550,SCMS-48850,31847.45
33000,1.56,0.05,Generic,Capsule,Ghana,50mg,"Efavirenz 50mg, capsule, 30 Caps",2343,SCMS-235790,71997.47
12,206.51,0.61,Norvir,Capsule,Vietnam,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",51,SCMS-87700,6525.93
15027,6.07,0.2,Generic,Tablet - FDC,Tanzania,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",1248,SO-43131,95871.27
2500,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1036,SCMS-189361,217826.96
75000,10.24,0.34,Generic,Tablet - FDC,Haiti,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",9057,SCMS-258630,824675.93
1008,20.0,0.67,Generic,Delayed-release capsules,Rwanda,400mg,"Didanosine 400mg, delayed-release capsules, 30 Caps",213,SCMS-152020,23212.62
40705,13.49,0.45,Generic,Tablet - FDC,Rwanda,600/300mg,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",3948,SCMS-205930,573825.19
5800,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",2177,SO-16181,17331.78
2080,28.0,0.47,Generic,Tablet - FDC,Côte d'Ivoire,300/150/300mg,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",316,SCMS-124290,61431.38
4400,2.44,0.04,Generic,Tablet,Côte d'Ivoire,150mg,"Lamivudine 150mg, tablets, 60 Tabs",640,SO-33230,16435.74
4250,8.04,0.13,Generic,Tablet,Uganda,100/25mg,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",424,SCMS-264940,35699.21
2550,1.99,0.03,Generic,Chewable/dispersible tablet - FDC,Haiti,30/60mg,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",199,SCMS-240202,10295.21
2,139.0,1.39,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",4,SCMS-15470,801.6600000000001
1846,2.15,0.01,Generic,Oral solution,Ethiopia,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",773,SO-1974,7447.8
589,7.53,0.13,Generic,Tablet,Uganda,300mg,"Zidovudine 300mg, tablets, 60 Tabs",33,SO-33150,5191.900000000001
10,350.0,3.5,OraQuick,Test kit,Zimbabwe,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",24,SCMS-11680,4041.68
60234,7.43,0.12,Generic,Tablet,South Africa,300mg,"Zidovudine 300mg, tablets, 60 Tabs",3221,SCMS-69010,451800.08
1031,12.01,0.4,Generic,Tablet,Nigeria,600mg,"Efavirenz 600mg, tablets, 30 Tabs",236,SO-2500,14053.279999999999
71,23.26,0.78,Norvir,Tablet,Vietnam,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",15,SCMS-188570,2146.92
2907,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1122,SO-47560,11631.81
160,7.0,0.12,Videx,Chewable/dispersible tablet,Haiti,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",43,SCMS-100140,2204.74
28755,2.6,0.04,Generic,Tablet,Tanzania,200mg,"Nevirapine 200mg, tablets, 60 Tabs",3392,SCMS-76980,95219.04000000001
8586,2.33,0.04,Generic,Tablet,Vietnam,200mg,"Nevirapine 200mg, tablets, 60 Tabs",544,SCMS-153080,21488.07
480,30.82,0.1,Kaletra,Oral solution,Angola,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",492,SCMS-171780,19093.33
56970,4.67,0.16,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4822,SCMS-68910,272510.4
90000,7.72,0.13,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",10611,SO-42390,734266.57
168,7.5,0.12,Generic,Tablet,Vietnam,300mg,"Zidovudine 300mg, tablets, 60 Tabs",9,SCMS-56250,5400.58
59,11.22,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",12,SO-35160,1974.28
10015,8.97,0.3,Generic,Tablet - FDC,Zambia,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",819,SO-40741,92865.38
954,24.0,0.2,Generic,Tablet,Guyana,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",243,SCMS-154470,25420.57
52481,7.12,0.12,Generic,Tablet - FDC,Zambia,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",5586,SO-32480,381156.38
150000,2.49,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",7670,SCMS-75560,382562.24
4000,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1624,SCMS-253250,335021.76
200,139.0,1.39,Capillus,Test kit,Ethiopia,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",213,SO-582,30019.995
15000,2.38,0.04,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",780,SCMS-59510,38726.07
1447,4.7,0.16,Generic,Tablet - FDC,South Sudan,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",592,SO-47100,12976.89
1800,1.85,0.01,Generic,Oral solution,Rwanda,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",718,SO-39560,7706.29
2625,30.82,0.1,Kaletra,Oral solution,Zimbabwe,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",2583,SCMS-261591,101557.11
15304,20.0,0.8,Bioline,Test kit,Kenya,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",5102,SCMS-119170,340303.11000000004
30000,4.63,0.15,Generic,Tablet - FDC,Côte d'Ivoire,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",3000,SO-49053,151791.53
196,13.66,0.46,Generic,Tablet,Nigeria,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",12,SO-11031,3581.6400000000003
1299,55.5,0.92,Isentress,Tablet,Uganda,400mg,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",137,SCMS-244400,72478.56
4779,22.5,0.75,Generic,Tablet,Tanzania,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",643,SCMS-175480,111802.57999999999
17755,3.25,0.11,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1505,SCMS-164680,60379.439999999995
3000,20.0,0.67,Generic,Tablet,Rwanda,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",405,SCMS-239020,63546.16
1595,1.9,0.01,Generic,Oral solution,Haiti,10mg/ml,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",598,SO-15970,9374.53
3400,13.52,0.45,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",247,SO-46300,48439.75
97516,9.7,0.16,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",12104,SO-42830,954664.38
12600,4.6,0.15,Generic,Tablet - FDC,Cameroon,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1278,SCMS-196500,73138.31
2800,7.0,0.12,Videx,Chewable/dispersible tablet,Vietnam,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",555,SCMS-12,22982.685
4,8.0,0.08,Determine,Test kit - Ancillary,Sudan,300mg,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",2,SCMS-121840,974.6899999999999
18000,2.51,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1032,SO-39420,48679.64000000001
39068,3.4,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",4510,SO-2476,136584.08000000002
20,9.71,0.11,Generic,Capsule,Côte d'Ivoire,200mg,"Efavirenz 200mg, capsule, 90 Caps",5,SO-38980,3574.98
3000,41.1,0.34,Aluvia,Tablet,Tanzania,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1422,SO-441,127695.28
435,30.82,0.1,Kaletra,Oral solution,Tanzania,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",470,SCMS-186900,17690.41
61394,10.52,0.35,Generic,Tablet - FDC,Uganda,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",8115,SO-43621,660481.4600000001
22372,2.92,0.05,Generic,Tablet,South Africa,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2655,SCMS-68950,71836.87
4,8.0,0.08,Determine,Test kit - Ancillary,Sudan,300mg,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",2,SCMS-121851,1108.2
3,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2,SCMS-205480,1165.34
6250,2.02,0.01,Generic,Oral solution,Mozambique,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",2409,SO-39830,16170.86
2000,20.0,0.8,Bioline,Test kit,Zimbabwe,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",624,SCMS-49710,44834.46
1028,22.0,0.37,Generic,Capsule,Tanzania,150mg,"Atazanavir 150mg, capsules, 60 Caps",107,SCMS-111660,24448.21
271,75.0,3.0,Clearview,Test kit,Namibia,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",260,SCMS-18890,21854.28
417,6.85,0.11,Norvir,Tablet,Uganda,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",65,SCMS-192060,3747.65
1485,15.5,0.26,Generic,Chewable/dispersible tablet,Côte d'Ivoire,200mg,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",914,SO-34451,27582.58
76000,6.66,0.11,Generic,Tablet - FDC,Zimbabwe,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",8280,SO-27200,522480.65
70000,18.64,0.16,Aluvia,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",15198,SO-51424,1332321.33
1060,3.8,0.06,Generic,Tablet - FDC,Côte d'Ivoire,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",56,SO-34520,5247.37
19992,7.82,0.26,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",1378,SCMS-68750,160320.6
84282,3.0,0.05,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",13680,SO-29030,269681.56
300,91.0,1.82,Genie,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Genie III Kit, 50 Tests",160,SCMS-162871,29933.9
3035,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1233,SCMS-196561,291533.97000000003
24880,3.4,0.06,Generic,Tablet - FDC,Mozambique,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",1401,SO-35720,89538.54000000001
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1235,SCMS-162440,270135.54000000004
350,24.5,24.5,Colloidal Gold,Test kit,Haiti,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",240,SCMS-225420,11710.43
720,4.04,0.13,Generic,Tablet,Mozambique,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",52,SO-45891,3416.9
488,8.76,0.15,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",39,SO-35059,14020.2
9789,6.75,0.11,Generic,Tablet - FDC,Vietnam,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1585,SCMS-188651,69122.81000000001
10372,11.56,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1312,SO-26170,134704.46000000002
1396,71.99,0.72,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",414,SCMS-25300,106476.15999999999
800,7.58,0.25,Generic,Delayed-release capsules,Mozambique,250mg,"Didanosine 250mg, delayed-release capsules, 30 Caps",77,SCMS-215600,7049.37
3962,32.0,1.6,Uni-Gold,Test kit,Mozambique,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1153,SCMS-211551,134668.47
10357,7.33,0.12,Generic,Tablet,South Africa,300mg,"Zidovudine 300mg, tablets, 60 Tabs",523,SCMS-83830,79242.16999999998
3696,6.75,0.22,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",314,SCMS-87760,29887.120000000003
2342,80.0,0.8,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1113,SCMS-108020,207751.52000000002
7002,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",5057,SCMS-28700,205722.09
635,2.44,0.04,Generic,Tablet,Uganda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1779,SO-42052,10876.73
100000,7.35,0.24,Generic,Tablet - FDC,Zambia,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",9369,SCMS-134290,786060.84
3000,11.75,0.39,Generic,Tablet - FDC,Nigeria,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",270,SO-36913,41473.18
9692,9.5,0.16,Generic,Tablet - FDC,Ethiopia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1215,SO-1542,98567.54000000001
480,36.16,0.3,Aluvia,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",126,SCMS-53050,18751.16
1500,32.0,1.6,Uni-Gold,Test kit,Kenya,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",499,SCMS-119180,53055.53
9767,5.36,0.18,Generic,Tablet - FDC,Côte d'Ivoire,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",852,SO-43270,55451.130000000005
5188,60.82,0.51,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1138,SCMS-155710,319599.12
55000,2.08,0.01,Generic,Oral solution,South Africa,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",20419,SCMS-83890,131913.78999999998
56877,4.67,0.16,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4815,SCMS-68910,272075.16000000003
6050,2.9,0.05,Generic,Tablet,Côte d'Ivoire,200mg,"Nevirapine 200mg, tablets, 60 Tabs",442,SO-33530,22607.43
4893,2.44,0.04,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",235,SO-35230,13291.55
18354,8.23,0.27,Generic,Tablet - FDC,Nigeria,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1794,SO-40726,172629.36000000002
1440,11.46,0.19,Generic,Tablet,Mozambique,300mg,"Abacavir 300mg, tablets, 60 Tabs",4395,SO-45893,22339.280000000002
84900,7.78,0.13,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",18204,SO-42382,697642.89
238606,10.52,0.35,Generic,Tablet - FDC,Uganda,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",31473,SO-43630,2538056.89
44,31.25,1.25,Visitect,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Visitect Kit, 25 Tests",15,SCMS-2,2099.2650000000003
18290,8.52,0.14,Generic,Tablet,Côte d'Ivoire,300mg,"Zidovudine 300mg, tablets, 60 Tabs",1114,SO-616,159553.12999999998
1789,13.52,0.45,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",162,SO-45651,25695.539999999997
3436,16.95,0.19,Generic,Capsule,Zambia,200mg,"Efavirenz 200mg, capsule, 90 Caps",395,SO-615,60181.75
1010,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",255,SCMS-69230,91428.99
8732,2.9,0.05,Generic,Tablet,Côte d'Ivoire,200mg,"Nevirapine 200mg, tablets, 60 Tabs",485,SO-33240,32674.91
10916,6.54,0.11,Generic,Tablet,"Congo, DRC",300mg,"Zidovudine 300mg, tablets, 60 Tabs",652,SO-45021,79721.67
1087,13.15,0.44,Generic,Tablet - FDC,Zimbabwe,600/300mg,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",102,SO-48491,14438.49
792,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",350,SCMS-162440,78950.43000000001
4817,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2305,SCMS-51080,429454.24
61021,11.89,0.2,Generic,Tablet - FDC,Rwanda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",6768,SCMS-25520,764821.5099999999
50000,3.4,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2764,SO-2492,173272.12000000002
31920,3.99,0.07,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1855,SCMS-78,143458.39500000002
3345,8.0,0.13,Generic,Tablet - FDC,Zimbabwe,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",21063,SO-40850,56054.83
1250,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",428,SCMS-61,102920.145
416,5.35,0.02,Generic,Oral solution,Nigeria,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",504,SCMS-87,8236.555
3885,16.0,0.18,Generic,Capsule,Côte d'Ivoire,200mg,"Efavirenz 200mg, capsule, 90 Caps",467,SO-2705,68559.02
670,4.5,0.04,Generic,Capsule,Côte d'Ivoire,100mg,"Zidovudine 100mg, capsules, 100 Caps",76,SCMS-205000,4939.75
440,1.74,0.03,Generic,Tablet,Mozambique,150mg,"Lamivudine 150mg, tablets, 60 Tabs",27,SO-47591,1566.3899999999999
26402,9.45,0.16,Generic,Tablet - FDC,Zambia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",6986,SO-2486,256167.80000000002
5200,60.82,0.51,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1272,SCMS-226231,320413.18
3150,32.0,1.6,Uni-Gold,Test kit,Rwanda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1080,SCMS-18350,116948.33
10980,2.44,0.04,Generic,Tablet,Côte d'Ivoire,150mg,"Lamivudine 150mg, tablets, 60 Tabs",698,SO-36350,31970.64
1119,1.75,0.03,Generic,Capsule,Zambia,20mg,"Stavudine 20mg, capsules, 60 Caps",1581,SO-908,7624.38
6290,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2995,SCMS-141430,561839.42
300,38.36,0.11,Norvir,Capsule,Côte d'Ivoire,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",546,SCMS-51820,20486.61
50,95.0,3.8,Clearview,Test kit,Namibia,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",36,SCMS-131120,5238.29
2988,24.5,24.5,Colloidal Gold,Test kit,Rwanda,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",1992,SCMS-198222,99562.9
3076,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1249,SCMS-196561,294807.88
31,5.99,0.2,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4,SCMS-49100,1075.6
10000,1.99,0.03,Generic,Chewable/dispersible tablet - FDC,Zambia,30/60mg,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",849,SCMS-242720,24236.8
14789,3.75,0.06,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",825,SO-47662,60652.82
2508,35.0,0.29,Generic,Tablet,Dominican Republic,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",645,SCMS-93361,92927.56999999999
3,80.0,0.8,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1302,SCMS-58381,12919.04
113925,8.97,0.3,Generic,Tablet - FDC,Zambia,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",9875,SO-40740,1037919.11
1166,26.25,0.88,Truvada,Tablet - FDC,Uganda,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",145,SO-17750,32409.74
3015,0.0,0.0,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1249,SCMS-189360,20906.77
3192,2.1,0.04,Generic,Tablet - FDC,Haiti,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",157,SCMS-180980,8722.18
33922,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",16611,SO-47462,286614.02999999997
1742,5.94,0.1,Generic,Tablet,Tanzania,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",208,SCMS-210890,12696.739999999998
300,1.59,0.05,Generic,Tablet - FDC + blister,Nigeria,500/25mg,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, Blister 10 x 3 Tabs",14,SCMS-129160,827.69
42240,4.62,0.15,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4589,SCMS-240570,222725.62999999998
32280,4.53,0.15,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",7017,SCMS-83770,157915.9
4758,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1934,SCMS-240830,452792.39
5403,13.52,0.45,Generic,Tablet - FDC,Uganda,600/300mg,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",490,SO-49020,75139.75
2483,27.0,1.35,Stat-Pak,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",706,SCMS-75360,73336.29
7500,32.0,1.6,Uni-Gold,Test kit,Mozambique,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2440,SCMS-118351,277511.71
19996,3.95,0.07,Generic,Tablet - FDC,Zimbabwe,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",1119,SO-48420,80482.51999999999
403,41.1,0.34,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",88,SO-1297,18193.239999999998
16258,6.76,0.11,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",2321,SO-40956,117402.9
5200,70.0,0.7,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",1179,SCMS-62180,378895.62000000005
100,41.1,0.34,Aluvia,Tablet,Haiti,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",285,SO-1286,6640.18
30315,11.22,0.19,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",3563,SO-35490,344224.22
1500,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",512,SCMS-592,124098.29
6395,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1915,SCMS-43330,537117.07
